id,gen_summary,sent,label,lexrank_rank,rouge1_rank,bertscore_rank,perplexity_rank,lexrank,rouge1,bertscore,perplexity
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,"It comes one week after a gunman opened fire in Ottawa, killing a soldier.",2,1,8,1,10,1.1343350430524812,0.05555555555555555,0.8844475746154785,-0.40677928924560547
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,"""The reasons for this action are self-evident: the continued public calls by terrorist organisations for attacks on the homeland and elsewhere, including against law enforcement and other government officials, and the acts of violence targeted at government personnel and installations in Canada,"" Mr Johnson wrote in a statement on Tuesday.",2,8,0,6,7,0.920379594278206,0.24657534246575347,0.8594222068786621,-0.07481718063354492
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,"""Given world events, prudence dictates a heightened vigilance.""",1,6,10,3,4,1.0,0.0,0.8668267130851746,0.14861631393432617
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,"The homeland security chief did not provide details as to which of the more than 9,500 federal US facilities will see additional security, claiming such information is ""law-enforcement sensitive"".",1,2,2,5,9,1.0484077369159892,0.18867924528301885,0.8599939942359924,-0.20323944091796875
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,"The announcement comes just hours after Canadian Prime Minister Stephen Harper spoke at a funeral for Cpl Nathan Cirillo, 24, killed by gunman Michael Zehaf-Bibeau last week.",0,0,5,9,2,1.2446848233727026,0.16,0.8444249033927917,0.6185674667358398
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,"""May time ease the searing pain of today,"" Mr Harper told mourners.",0,10,7,8,6,0.7626913465114483,0.11764705882352942,0.8488443493843079,0.004811763763427734
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,"Cirillo was standing guard unarmed at Canada's war memorial when Zehaf-Bibeau, 32, opened fire.",1,4,9,10,8,1.0065505592737798,0.052631578947368425,0.8443614840507507,-0.07872581481933594
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,The gunman then entered Canada's parliament and fired dozens of shots before being killed by Sergeant-at-Arms Kevin Vickers.,1,3,3,4,1,1.0271637161355403,0.18604651162790697,0.8617002964019775,1.2588820457458496
xsum__validation__29812137__reference__0,The US has announced bolstered security measures at government buildings across the nation in the wake of an attack on Canadian parliament.,The Canadian authorities earlier said the gunman was radicalised but had no ties to Middle Eastern Islamist extremists.,0,5,6,7,5,1.0030604695711585,0.15,0.8540872931480408,0.12292861938476562
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,"The photograph of Ajit Atwal, who used to represent the Liberal Democrats on Derby City Council, was taken on holiday in India last year.",2,6,5,6,1,0.9616277457229091,0.12000000000000001,0.855226457118988,0.7310137748718262
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,"In April, Mr Atwal apologised but was still suspended as a magistrate.",2,1,3,2,3,1.297045311738078,0.15789473684210525,0.8790123462677002,0.19541311264038086
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,"The Judicial Conduct Investigations Office said his behaviour ""amounted to serious misconduct"".",0,7,8,7,6,0.7340619837252529,0.05263157894736842,0.849744439125061,0.043527841567993164
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,Labour colleagues in Derby made calls for Mr Atwal to resign as a councillor when the photo appeared in a national newspaper in March.,0,4,2,3,4,1.0750861660029036,0.16,0.8778945803642273,0.08907175064086914
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,"Later, he apologised if he had ""caused anyone any alarm or distress"" but refused to resign as a magistrate.",0,8,4,4,9,0.7303224968210209,0.13333333333333333,0.8664597868919373,-0.016006946563720703
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,Mr Atwal lost his other role as a councillor in May's local elections.,2,2,1,0,5,1.1097227885880996,0.25,0.8815004825592041,0.06665897369384766
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,"A spokesperson for the Judicial Conduct Investigations Office said: ""Mr Ajit Singh Atwal JP, a Magistrate assigned to the Derbyshire Bench, uploaded photographs of himself holding an automatic weapon, which is illegal in the UK, on his Twitter account.",2,3,0,1,0,1.108142675730764,0.3076923076923077,0.879327654838562,1.272190809249878
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,"""The photographs were deemed by a conduct panel to have brought the magistracy into disrepute.",1,9,9,8,7,0.602316343836376,0.04878048780487805,0.849139392375946,0.03800201416015625
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,"""The Lord Chancellor and the Lord Chief Justice concluded that this behaviour amounted to serious misconduct and have removed Mr Atwal from the magistracy.""",1,5,6,5,2,1.0696842340430752,0.08,0.8562335968017578,0.34209585189819336
xsum__train__30449286__reference__0,A former councillor who posted a picture of himself holding an AK-47 rifle on Twitter has been been removed from his role as a magistrate.,Mr Atwal has yet to comment.,0,0,7,9,8,1.3119902537915085,0.0625,0.8457556962966919,0.02103424072265625
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","Mr Weah got 78% of the vote for the Montserrado county seat, which includes the capital Monrovia.",2,0,7,3,1,1.070220028695172,0.15,0.8677680492401123,0.4572281837463379
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","He beat Robert Sirleaf, the son of President Ellen Johnson Sirleaf, who took nearly 11%.",2,9,9,8,8,0.950971259586944,0.052631578947368425,0.8437363505363464,-0.0904703140258789
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","Low turnout in the poll, which was first planned for October, was blamed on concerns about Ebola.",2,3,3,1,9,1.0,0.19999999999999998,0.873079776763916,-1.0183687210083008
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.",Strict health controls were in place to try to prevent the spread of the disease.,1,4,6,6,7,1.0,0.15789473684210528,0.8557199835777283,-0.028217315673828125
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","Those who came to polling stations had their temperature taken, were told to stand a metre (3ft) apart and wash their hands before and after voting.",0,5,8,9,3,1.0,0.08163265306122448,0.8347575664520264,0.15912103652954102
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","Liberia has been one of the countries worst affected by Ebola, with almost 3,400 deaths, the UN says.",1,6,0,4,2,1.0,0.28571428571428575,0.864208459854126,0.29666805267333984
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","Other winners in the senate elections include Jewel Howard-Taylor, the ex-wife of the jailed former president Charles Taylor, and the former rebel leader Prince Johnson. Both retained their seats.",1,2,2,2,0,1.0005665754927486,0.2222222222222222,0.8702104091644287,1.4458866119384766
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","The National Elections Commission chairman, Jerome Korkoya, called the conclusion of the vote ""the end of a crucial journey"".",0,8,5,5,4,0.9583666645423748,0.1904761904761905,0.8562532663345337,0.05262279510498047
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","Mr Weah won the first round of the 2005 presidential election, losing the runoff to Ms Johnson-Sirleaf.",1,1,1,0,5,1.019875471682738,0.24390243902439024,0.8747590184211731,0.011376380920410156
xsum__test__30614066__reference__0,"The former football star George Weah has won a landslide victory in Liberia's senate elections, in polls disrupted by the Ebola outbreak.","He is the only African to be named Fifa's world player of the year, winning in 1995.",1,7,4,7,6,1.0,0.1951219512195122,0.8524827361106873,-0.01354074478149414
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"Four councils have pledged £250,000 for a detailed traffic modelling plan to look at traffic on both sides of the proposed bridge in detail.",2,6,2,1,9,0.9347444911360512,0.23255813953488372,0.8851448893547058,-0.16538095474243164
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,The idea for a new bridge to ease congestion in Reading town centre has been circulating for about 40 years.,2,5,0,0,3,0.9654014798740905,0.36842105263157887,0.9052720069885254,0.11630439758300781
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"There are three main routes over the Thames in the area, two in Caversham, Reading and one in Sonning, Wokingham.",2,8,1,2,0,0.8113941982787213,0.2631578947368421,0.8731040358543396,2.0854969024658203
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"Wokingham and Reading Borough Councils, along with Oxfordshire County Council and South Oxfordshire District Council have all pledged money for the study.",1,0,3,4,4,1.4210711005766143,0.19999999999999998,0.8705865740776062,0.0627431869506836
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"A spokesman for South Oxfordshire District Council said: ""We are mindful of the potential negative impact that a scheme such as and additional bridge could have on the road network within South Oxfordshire.",0,1,4,3,2,1.2000392251787955,0.19607843137254904,0.8715730309486389,0.34171295166015625
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"""However we are committed to working with neighbouring authorities to identify solutions which may ease the traffic problems.""",0,7,9,8,5,0.8166661990669098,0.05555555555555555,0.8630691170692444,0.04421710968017578
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"Wokingham council leader Keith Baker, said other ideas to ease the traffic congestion including an expanded park-and-ride route were ""tinkering at the edges - we need to do something big"".",0,3,8,9,1,1.0097580554043608,0.08163265306122448,0.8576601147651672,0.4032936096191406
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"Mr Baker said: ""We've had an extensive traffic model for our area but what we didn't have was going across the river into Oxfordshire.",0,2,5,6,8,1.1832489011932552,0.18181818181818185,0.8676457405090332,-0.08069801330566406
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"""That hopefully will give us the definitive evidence to start mitigating against some of the issues that Oxfordshire County Council have.""",0,4,7,7,6,0.9962060505916396,0.10256410256410256,0.8635275959968567,-0.0365748405456543
xsum__test__30809806__reference__0,A feasibility study into a third River Thames bridge in the Reading area has been given council backing.,"The bridge and any road alterations would cost between £60m and £100m, which would require government funding.",0,9,6,5,7,0.6614702986995749,0.11428571428571428,0.8699914216995239,-0.04424285888671875
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,Jurors in Los Angeles decided that the 2013 single by Pharrell Williams and Robin Thicke breached the copyright of Gaye's 1977 hit Got To Give It Up.,2,1,1,0,0,1.348890915272281,0.25,0.8846197128295898,1.6355422735214233
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,The family of the late soul singer has been awarded $7.3m (Â£4.8m) in damages.,0,5,3,6,1,1.0,0.22727272727272727,0.8550946116447449,0.10536777973175049
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"Thicke and Williams denied copying the hit, and their lawyer said the ruling set a ""horrible precedent"".",1,0,4,4,12,1.4027739709162201,0.22222222222222224,0.8605375289916992,-0.011181116104125977
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"Meanwhile, the Gaye family's lawyer told Rolling Stone he wanted to stop the sales of Blurred Lines.",1,9,0,1,13,0.9493872265959348,0.2608695652173913,0.8838719725608826,-0.021388769149780273
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"""We'll be asking the court to enter an injunction prohibiting the further sale and distribution of Blurred Lines unless and until we can reach an agreement with those guys on the other side about how future monies that are received will be shared,"" attorney Richard Busch said.",0,12,8,7,5,0.6944892714743655,0.18421052631578946,0.8532223701477051,0.02527320384979248
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"Gaye died in April 1984, leaving his children the copyright to his music.",0,8,10,5,8,0.9805061636276806,0.14634146341463414,0.8601922988891602,0.00966489315032959
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"His children - Nona, Frankie and Marvin Gaye III - sued Thicke and Williams in 2013. Nona wept as the verdict was read in court.",1,3,9,9,2,1.1471451169369158,0.1568627450980392,0.8510357737541199,0.04884946346282959
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"""Right now, I feel free,"" she told reporters after the ruling. ""Free from... Pharrell Williams and Robin Thicke's chains and what they tried to keep on us and the lies that were told.""",1,4,11,11,4,1.0327742254464107,0.12903225806451615,0.8429837226867676,0.026944518089294434
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"In court, Williams had told jurors that Gaye's music was part of the soundtrack of his youth but he insisted it was not on his mind when he wrote the song.",0,2,2,3,7,1.1850843860141533,0.23333333333333334,0.8689194321632385,0.011656641960144043
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"But the musician recognised a likeness between the songs and agreed he was ""channelling... that late-70s feeling"" when he co-wrote the song.",0,11,7,8,11,0.7072457263143597,0.1923076923076923,0.8520119190216064,-0.0065767765045166016
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,Thicke testified that he had contributed little to the writing of the song.,0,7,5,2,6,0.9925618258688307,0.1951219512195122,0.8716909885406494,0.021870851516723633
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"""While we respect the judicial process, we are extremely disappointed in the ruling made today, which sets a horrible precedent for music and creativity going forward,"" the pair's lawyer Howard E King said.",1,10,6,10,9,0.9254841216001851,0.1935483870967742,0.8482429385185242,0.00684666633605957
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"""We are reviewing the decision, considering our options and you will hear more from us soon about this matter.""",0,6,13,12,10,1.0,0.0425531914893617,0.8408443331718445,-0.0029889345169067383
xsum__train__31825059__reference__0,A jury in the United States has ruled that the writers of Blurred Lines - one of the best-selling singles of all time - copied a Marvin Gaye track.,"The hit, which earned a Grammy nomination, generated more than $16m (Â£10.8m) in profits and made more than $5m (Â£3m) for both stars.",1,13,12,13,3,0.6336570499326262,0.11538461538461538,0.8206537961959839,0.027791142463684082
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.",A study by professional services firm PwC found an average of six high street chain stores closed every week across Scotland last year.,3,3,3,4,0,1.0804371601458955,0.21739130434782608,0.8803092241287231,2.2586588859558105
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.",The figure was similar to 2013's but fewer new stores took their place.,0,10,4,9,9,0.7373242468726049,0.16216216216216214,0.8704109191894531,-0.23592615127563477
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","Overall, a net 66 shops disappeared from Scotland's high streets over the course of the year.",3,0,0,1,7,1.2559487628221866,0.35,0.8907110095024109,-0.18969964981079102
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","The research found that mobile phone shops, bank branches and fashion stores were among those hardest hit.",2,1,10,7,4,1.0904474843856442,0.049999999999999996,0.8725704550743103,0.051566123962402344
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","PwC said high streets were transforming as consumers increasingly adopted newer digital channels, mobile technologies and smartphone apps, adding that retailers were now favouring ""clicks over bricks"".",3,8,5,2,6,0.8809317102564082,0.15999999999999998,0.8898704051971436,-0.14312744140625
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","Bruce Cartwright, head of business recovery services at PwC in Scotland, said: ""The Scottish high street continues its drastic overhaul in response to the advance of online sales and changing consumer demand, with last year's numbers exposing the harsh impact of 'macro' changes on the high street, especially in certain sub-sectors.",3,4,1,0,1,1.0711984836917414,0.3421052631578947,0.8985814452171326,0.4733600616455078
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","""Regulation has blindsided the money shops, the advance of technology has hammered some phone operators and the internet continues to dent the clothing sector.",0,7,8,6,10,0.953890805153985,0.1276595744680851,0.8767760396003723,-0.2894630432128906
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","""Despite the Scottish economy reflecting healthy, sustainable growth during 2014 and into 2015, the net loss of shops has accelerated.",0,5,9,8,2,1.0127589189317503,0.09302325581395349,0.8714572191238403,0.0901188850402832
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","""The insolvencies of Phones4U, Blockbuster, Albemarle & Bond and La Senza - a diverse cross-section of the retail market - epitomise these factors.""",0,6,7,10,8,1.0,0.13636363636363635,0.8370799422264099,-0.20263147354125977
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","He added: ""Despite the continuing problem of closures, new sub-sectors - such as discount shops and charity shops - keep growing.",0,2,6,5,3,1.0836232528013132,0.13953488372093023,0.8782351016998291,0.07234621047973633
xsum__validation__31869355__reference__0,"Scotland's high streets are facing drastic change because of pressure from online sales and changing consumer habits, according to a new report.","""The strength of the restaurant and fast-food sectors is also a boost for the high street.""",0,9,2,3,5,0.8334391749384358,0.25,0.8856220245361328,0.009199142456054688
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","The Citizens Advice Bureau in Scotland said fees had ""altered the balance of power"" between workers and employers since they were introduced in 2013.",3,1,7,1,13,1.1938722217457494,0.1818181818181818,0.891000509262085,-0.6020679473876953
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","People face fees of up to Â£1,200 for their claims to be heard by a tribunal.",3,4,1,3,7,1.04992437242192,0.3243243243243243,0.8817501068115234,0.04006004333496094
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.",The UK Ministry of Justice said fee waivers were available for those who could not afford to pay.,0,0,3,5,2,1.3844327101345915,0.2631578947368421,0.8755736947059631,0.20240116119384766
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","The Citizens Advice Bureau's Price of Justice report, published jointly with Strathclyde University, revealed the number of tribunal cases lodged during the first quarter of last year fell by 81% compared with the same period 12 months previously.",3,3,11,13,10,1.071358951294669,0.13559322033898302,0.8554884791374207,-0.1724228858947754
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","Citizens Advice Scotland (CAS) spokeswoman Lauren Wood said: ""A few weeks ago we published CAB evidence showing that the number of Scots being exploited at work was increasing.",3,12,10,11,6,0.7598342244688284,0.16666666666666666,0.8621406555175781,0.05477714538574219
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","""Today we publish a new report which shows how such workers are being prevented from getting the justice and compensation they are entitled to.",1,10,8,4,11,0.8855069580069823,0.1818181818181818,0.8791622519493103,-0.2663593292236328
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","""It's two years since the government introduced a fee for employment tribunals.",1,8,0,0,5,1.0001684686367134,0.3636363636363637,0.914278507232666,0.07706594467163086
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","""The evidence shows that people have been deterred from taking their grievances to tribunal because they simply can't afford to pay the fee.""",3,2,4,2,1,1.1851866633009835,0.22727272727272727,0.8843091130256653,0.4903888702392578
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","She added: ""One of the most worrying aspects of this current situation is that it has altered the balance of power at work, with rogue employers now feeling they can exploit or mistreat their employees without risk of being called to account.",3,13,5,6,0,0.6746754172709509,0.22580645161290322,0.8749489188194275,0.7997899055480957
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","""In highlighting this issue today we call on the government - and all political parties - to think again about the price of justice, and to get rid of these fees.",0,6,6,9,12,1.0407271998396035,0.20408163265306123,0.8693135976791382,-0.565035343170166
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","""Justice should be available to everyone, not just the wealthy.""",0,9,12,8,4,0.8917401971088772,0.13333333333333333,0.8733710646629333,0.08366775512695312
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","A Ministry of Justice spokesman said: ""We want people to resolve these issues using quicker and simpler alternatives such as arbitration and mediation and only go to court as a last resort.",0,11,13,12,8,0.7909127172102488,0.11538461538461538,0.8599816560745239,0.006836891174316406
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","""We have made sure fee waivers are available for those who can't afford to pay, as well as diverting people away from potentially acrimonious hearings, where possible, through a new early conciliation scheme which has already been used by over 60,000 people in its first nine months.",0,7,9,10,9,1.0298629766642977,0.17391304347826086,0.8627428412437439,0.006831169128417969
xsum__validation__32086288__reference__0,"The introduction of fees for employment tribunals has stopped thousands of Scots from challenging rogue employers, according to a charity.","""The government has committed to reviewing employment tribunal fees but believes this is better determined by the new administration following the election.""",0,5,2,7,3,1.0417969218956145,0.28571428571428564,0.874488115310669,0.08461618423461914
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","The members say they'll continue as a four-piece after Zayn Malik announced he was leaving the group last week to ""live like a normal 22-year-old"".",2,2,9,3,0,1.0,0.044444444444444446,0.8602568507194519,6.808727264404297
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","His departure was followed by rumours on Twitter, Instagram and Facebook that One Direction was about to break up.",2,3,0,0,1,1.0,0.2857142857142857,0.9208365678787231,5.086093902587891
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","But Liam Payne thanked fans for sticking with the band and for ""not thinking it's finished"".",1,0,4,2,10,1.1621086239070781,0.12121212121212122,0.8644276261329651,-1.621713638305664
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","He tweeted: ""I can see a lot of people thanking us for staying but your the real Heros here thanks for not thinking it's finished.""",0,8,3,9,5,0.9653510180946695,0.14285714285714285,0.8454362750053406,-0.09859275817871094
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.",The band continued their On the Road Again tour and have been playing concerts in South Africa.,0,1,5,1,2,1.0853274364882597,0.12121212121212122,0.8695739507675171,1.9702997207641602
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.",They start the European leg of the tour by playing Cardiff's Millennium Stadium on 5 and 6 June.,0,9,1,6,3,0.9465062646084685,0.22857142857142856,0.8514864444732666,-0.044918060302734375
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","Zayn Malik quit the group last week after flying back to the UK, having been ""signed off with stress"".",0,4,8,5,8,1.0,0.05714285714285714,0.8565341234207153,-0.5191679000854492
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","It was after reports that he'd cheated on his 21-year-old fiancee, Perrie Edwards.",0,5,7,4,4,1.0,0.0625,0.858674168586731,-0.06342124938964844
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","He told The Sun that he was ""upset"" for the group's fans and he said there was no bad blood between him and his former bandmates, who he said had been ""really supportive"".",0,10,10,7,6,0.8407066569014991,0.039999999999999994,0.8508387207984924,-0.3771829605102539
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","It's thought he's working on a solo album with producer Naughty Boy, who's worked on tracks for Emeli Sande, Cheryl Cole and Leona Lewis.",0,6,6,8,7,1.0,0.09302325581395349,0.849758505821228,-0.46167945861816406
xsum__test__32112735__reference__0,"One Direction is not on the verge of splitting up, despite rumours started on social media.","Follow @BBCNewsbeat on Twitter, BBCNewsbeat on Instagram and Radio1Newsbeat on YouTube",0,7,2,10,9,1.0,0.14814814814814814,0.7593201994895935,-0.778254508972168
xsum__validation__32114030__reference__0,Two kayakers got into difficulty after their craft capsized in bad weather while making an evening crossing between the isles of Raasay and Skye.,"The men, who are in their mid 20s, were caught in squally conditions after they left Raasay at about 20:00 on Sunday to paddle across about a mile of sea.",3,9,0,0,0,0.7739731240253688,0.21818181818181817,0.8759042024612427,5.732532501220703
xsum__validation__32114030__reference__0,Two kayakers got into difficulty after their craft capsized in bad weather while making an evening crossing between the isles of Raasay and Skye.,The mother of one of the men raised the alarm before later finding them on the shore of The Braes peninsula on Skye.,1,8,5,1,1,0.7959377569017949,0.1276595744680851,0.8666200637817383,1.5424575805664062
xsum__validation__32114030__reference__0,Two kayakers got into difficulty after their craft capsized in bad weather while making an evening crossing between the isles of Raasay and Skye.,"The Coastguard said the men were ""very  cold"" and needed medical attention.",2,1,6,7,7,1.1338782740894808,0.1111111111111111,0.8367260694503784,-0.0896444320678711
xsum__validation__32114030__reference__0,Two kayakers got into difficulty after their craft capsized in bad weather while making an evening crossing between the isles of Raasay and Skye.,The Portree RNLI lifeboat and Coastguard Rescue Team had been looking for the two men.,1,0,2,5,3,1.3142426245075927,0.15384615384615385,0.8423906564712524,0.24798870086669922
xsum__validation__32114030__reference__0,Two kayakers got into difficulty after their craft capsized in bad weather while making an evening crossing between the isles of Raasay and Skye.,"After the kayakers were found, the lifeboat crew took them to Portree Hospital where they were treated for hypothermia and cuts and scrapes.",2,6,1,2,9,0.9058132086672347,0.1702127659574468,0.8566747903823853,-0.2868213653564453
